,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Move-In Date,Size (sqft),Virtual Options,Term Agreement
1088,1520024843.0,https://www.kijiji.ca/v-apartments-condos/ottawa/lower-town-103-5-guigues-just-renovated/1520024843,"Guigues Ave, Ottawa, ON K1N 5H8, Canada",ontario,45.4309933,-75.69464599999999,2850.0,,"Lower town, 103.5 Guigues, just finished a complete renovation, 3 bedrooms, 2.5 baths, 5 appliances, wood floors, high ceilings, gas furnace, quiet street, short walk to market, external affairs, parks, $2,850 plus utilities, parking by street permit, available Oct. 1, For appointments call, text, or email Wishart Management 613-286-5924",No,2.5,3,Professional,Limited,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,,,Townhouse,,,,
1089,1510829820.0,https://www.kijiji.ca/v-apartments-condos/ottawa/406-montreal-road/1510829820,"406 Montreal Rd, Ottawa, ON K1L 6T3, Canada",ontario,45.4390848,-75.65231709999999,1700.0,,"This building features 2 bedroom bright and spacious units, each equipped with hardwood & ceramic floors, two appliance kitchens, Private, Ensuite Laundry facilities, and multiple closets for ample storage. Parking is available. Secure entrances and 24-hour emergency services in an excellent East End Ottawa. The buildings is within steps of many conveniences, including restaurants, shopping, and public transportation. For more information please call Marlene at 613-725-1111 or by email.",No,1,2,Professional,Yes,Yes,Yes,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,,,Apartment,,,,
1090,1520085704.0,https://www.kijiji.ca/v-apartments-condos/ottawa/one-bedroom-apartment-for-rent/1520085704,"Evans St, Belleville, ON K8P 2B2, Canada",ontario,44.175544,-77.38756719999999,750.0,,"One bedroom upper apartment, $750.00 per month plus utilities close to all amenities.

CALL 613-848-7844 for viewing and interview. please have references available.",No,1,1,Owner,Limited,No,No,No,Month-to-month,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,No,Yes,No,No,No,No,,,Apartment,,,,
1091,1520084724.0,https://www.kijiji.ca/v-apartments-condos/ottawa/one-bedroom-basement-apartment-leslieville-1-350-00/1520084724,"38 Galt Ave, Toronto, ON M4M 2Z1, Canada",ontario,43.6675607,-79.33623290000001,1350.0,,"NOTE: This apartment is located in Toronto, not Ottawa can't seem to change the location in the platform. Large bright one-bedroom apartment located in the heart of Leslievile on a quiet tree-lined street. 3 minutes walk to Gerrard Streetcar, 10 minutes to Queen 501. Surrounded by trendy shops and restaurants.


Terms:

Rental Application

References and current credit score required

Fixed-term one year lease

Content insurance mandatory

Some utilities shared


Features include:

500 square feet of living space

7ft high ceilings

Pot-lights throughout

Private entrance

Outdoor security lighting

Private outdoor patio space

3 piece bathroom (walk in shower stall, no tub)

Appliances; fridge, stove, stackable washer/dryer and microwave

laminate and ceramic flooring throughout

Heat & AC included

Hydro, apportioned to the number of individuals living in the entire home


This beautifully laid out unit is clean and bright. If you are a professional individual who is clean, quiet, considerate, non-smoking then this is the place for you!


Restrictions: 	no-pets (one of the owners is allergic to all cats and most dogs)

Non-Smoking anywhere on the property

No parking, street permit parking available


For an appointment please send an email to: 38Bapartment@gmail.com",No,1,1,Owner,No,Yes,Yes,No,1 Year,0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,,,Apartment,,,,
1092,1520083500.0,https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-condo-in-club-citadelle-for-rent-oct-1st-2020/1520083500,"Cabaret Ln, Ottawa, ON K4A, Canada",ontario,45.4702185,-75.4888024,1500.0,,"Available to rent October 1st, this beautiful townhouse in the Club Citadelle community of Orleans could be your next home! 1 bedroom, 2 bathrooms, 3-stories including a finished basement with laundry.


This condo is close to major routes (Hwy 174 and Innes Rd.) and is within walking distance to major bus routes, grocery stores, a pharmacy, a gym, the library, Ray Friel recreational centre, and many other great businesses.


PICTURES COMING SOON.",No,2,1,Owner,No,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,,,Condo,,,,
1093,1520082874.0,https://www.kijiji.ca/v-apartments-condos/ottawa/townhouse-for-rent-in-sandy-hill/1520082874,"K1N8N8, Canada",ontario,45.4189349,-75.6667647,2300.0,,"Steps to Ottawa U and the LRT! This 2 bedroom, 2 bathroom pet friendly home offers multiple levels of living space, a fireplace, a balcony off the living room, cheater ensuite, central AC, in unit laundry and a walkout basement to the backyard deck area. What’s more, the lower level den could be used as a third bedroom if it suits your needs. Other important features include a single car garage with extra parking space for visitors and loads of storage within the home. Enjoy being so close to all that the downtown core has to offer or choose to travel the scenic bike paths along the rideau river to get where you need to go. It truly doesn’t get any better than this.",No,1.5,2 + Den,Owner,Yes,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Townhouse,,,,
1094,1520082328.0,https://www.kijiji.ca/v-apartments-condos/ottawa/one-bed-room-condo-for-rent-soho-lisgar-ottawa-downtown/1520082328,"300 Lisgar street, K2P 0E2, Ottawa, ON",ontario,45.4168584,-75.6964804,1650.0,,"One bedroom condo available from Sept, 2020 at the Downtown Ottawa.

The Open concept living area with floor to ceiling window with spectacular view.

Amenities include Gym, outdoor lap pool, hot tub, sauna meeting rooms and theater.Easy access to restaurants, malls, shopping, LRT and parliament.


No parking",No,1,1,Owner,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Outdoors only,No,No,Yes,No,No,No,Yes,Yes,,,Condo,,,,
1095,1520079089.0,https://www.kijiji.ca/v-apartments-condos/ottawa/townhouse-for-rent/1520079089,"208 Scotland Private, K1B 1E2, Gloucester, ON",ontario,45.42906199999999,-75.5697349,,,Townhouse for Rent,No,3,3,Professional,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
1096,1500424776.0,https://www.kijiji.ca/v-apartments-condos/ottawa/modern-one-bedroom-den/1500424776,"1140 Wellington St. W, Ottawa, ON K1Y 2Z3, Canada",ontario,45.4014543,-75.7268114,2100.0,,"Modern designed one bedroom + den bedroom apartment.


- Fridge, microwave, oven, dishwasher and stacked laundry included

- Bright and sunny

- Beautiful kitchen and bathrooms

- Two full bathrooms

- Rooftop patio with BBQs

- Party room (with amazing views)

- Fully equipped Gym with stunning views

- Quiet building

- Walking distance to trendy bars and restaurants, shopping, grocery store, LCBO and LRT

- Parking available at extra cost


Professionally managed by Taggart Realty Management

www.taggart.ca

(613) 234-9999",No,2,1 + Den,Owner,Yes,No,Yes,No,1 Year,0,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
1097,1520078517.0,https://www.kijiji.ca/v-apartments-condos/ottawa/views-of-parliament-hill/1520078517,"101 Queen St, Ottawa, ON K1P 6L8, Canada",ontario,45.422079,-75.6975999,2100.0,,"Be the first to live in this stunning 1 bedroom + den home overlooking the Parliament Buildings. Experience Maximum Luxury at the 2020 built reResidences. Built in closet organizers, storage locker and parking space included. 200 metres from the LTR-Parliament Station. True hotel living with five star amenities: Extensive Concierge Services including dog walking/grooming, dry cleaning, valet parking and much more, the private 12th floor Sky Lounge with one of Canada's best views",No,1,1,Owner,Limited,Yes,Yes,No,1 Year,1,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Condo,,,,
1098,1520077987.0,https://www.kijiji.ca/v-apartments-condos/ottawa/bedroom-avail-for-rent-in-4-bed-apt-near-university/1520077987,"425 Daly Ave, Ottawa, ON K1N 8K8, Canada",ontario,45.4317496,-75.6752089,700.0,,"Utilities included

You must provide your own items

Larger bedrooms $700

Smaller bedroom with fire escape $650

Smaller bedroom with Balcony $675",No,1,1,Professional,Limited,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,No,Yes,Yes,Yes,No,No,,,Apartment,,,,
1099,1520077374.0,https://www.kijiji.ca/v-apartments-condos/ottawa/brand-new-townhouse-in-bear-creek-ridge/1520077374,", Barrie, ON L4N 8G1 ON, Canada",ontario,44.3183703,-79.7245635,2100.0,,"JUST MOVE IN!! Brand New Townhouse by renowned Pratt Builders. Designed With Work At Home Amenities and Office which can be used as Den if needed. Located in SouthWest Barrie. Conveniently located minutes to shopping, parks, schools, gyms, easy access to the highway 400, and enjoy evening walks along the BearCreek Walking Trail.

Second Floor Consists Of Living Room With Walk Out To Balcony, Dining Room And Kitchen With New Stainless Steel Appliances And oversized Island. Third Floor Has 3 Bedrooms, Master With 4 Pc Ensuite And 4 Pc Bathroom.

Public Transit At Your Doorstep And Short Distance to Costco and Walmart. Ardagh Bluffs hiking trails and the Holly community recreation centre within minutes

Extras: Stainless Steel Fridge, Stove, Built-In Dishwasher, Washer, Dryer. PARKING FOR 2 Utilities/internet not included.",No,2.5,2 + Den,Owner,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,House,,,,
1100,1520076400.0,https://www.kijiji.ca/v-apartments-condos/ottawa/one-bedroom-downtown-condo-large-parking-spot-oct-1st/1520076400,"300 Lett St, Ottawa, K1R 0B8, Ottawa, ON",ontario,45.4161198,-75.7120127,1975.0,,"Available Oct 1st, 2020 for 1 or 2 year Lease Agreements


- Modern 680 square foot unit is on top floor and its very bright all day

- VIP under ground Parking Spot ( Largest spot and extremely close to entrance door and elevator )

- Nice size patio with a beautiful view

- Dedicated under ground Locker

- Less Busy Condo building and Airbnb is not allowed in this building. ( Makes it much healthier, cleaner and more quiet building compared to other buildings in the market )


- Unit Includes: 9ft ceiling height, pre-engineered hardwood floors, floor to ceiling windows, Stainless steel appliances, upgraded cabinets, upgraded quartz counter tops and In suite Laundry


- Common area Amenities include: 24/7 Gym , BBQ , Outdoor pool , Party room, 12 hour concierge on site, access to patios in building A and C


- Location: You will be close to everything beautiful Ottawa has to offer. Lots of Walking/bike paths, steps from Ottawa River, Downtown Ottawa, Parliament hill, Chinatown , Westboro and Lebreton bus station and LRT (Light Rail Transit ) station


Price: $1975/Month + Hydro ( around $30/m )


- Please note that Heating, Air conditioning and water is already included on the rent price. Hydro is simply for your electricity use ( lights, TV, etc )


Reference check, proof of employment/income, first & last month rent are required.


Happy Hunting !!!",No,1,1,Owner,No,Yes,Yes,No,1 Year,1,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Condo,,,,
1101,1520074063.0,https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-in-a-furnished-2-bedroom-apartment/1520074063,"Alta Vista Drive, K1G 3P4, Ottawa, ON",ontario,45.3918901,-75.66243639999999,850.0,,"Looking for a student or young professional (preferably female) to share a furnished apartment. The bedroom is unfurnished but the rest of the apartment (living, dining, and kitchen) have furniture and appliances, etc. All utilities included (heat, hydro, water, internet). 15 Minute commute to uOttawa! Available September 1st (deferral options). Text for more details.",Yes,1,1,Owner,Yes,Yes,Yes,Yes,1 Year,0,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
1102,1517619862.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-kanata-3-bed-townhouse-for-rent-1800-october-1-2020/1517619862,"Jackman Terrace, Kanata, ON K2L 4E2, Canada",ontario,45.3106747,-75.89739,1800.0,,"- Wearing mask is mandatory for viewing; viewing will be arranged one time per family.

- Social distance applies


Beautiful bright 3-bed townhome located in Kanata popular Katimavik.

Jackman Terrace, Kanata K2L 4E2

Earl of March Secondary School area, one of the best school in Ottawa.


3 bedrooms, 2 baths, finished lower level.

Attached garage with inside access.


Great location, close to schools, recreation, shopping, parks, library, senior centre and much more.

Easy to access to Queensway and Park and ride transit.


Newly painted, newly five appliances, newly floor on the stairs, second floor and basement. No carpet in the whole house.


Available on October 1 2020 $1800 plus utility


Looking for responsible and long term tenants.


Application form, credit & reference check, and income verification.


No pet, no smoker.


Minimum one year lease required.


First and last month deposit required.


Photos showed vacant house, now tenants occupied",No,1.5,3,Owner,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
1103,1520062156.0,https://www.kijiji.ca/v-apartments-condos/ottawa/timber-frame-lakefront-cabin-on-lake-st-pierre-de-wakefield/1520062156,"Chemin Sarrasin, Val-des-Monts, QC J8N 2M2, Canada",ontario,45.71327549999999,-75.7033818,2700.0,,"Enjoy this cozy 1,200-square-foot rustic cabin during the fall and winter months from September 1st 2020 to May 15th 2021.


***Min 6 months


Only 45 minutes from downtown Ottawa and within 20 minutes of Wakefield and all 3 ski hills: Mont Cascade / Edelweiss / Camp Fortune.


Situated directly on beautiful lake St-Pierre de Wakefield this secluded cabin accommodates a family of four.


Ottawa Canada.–based Storm Architecture by cdrg+RedTeam designed and built the cabin using only the simplest of materials—wood timber frame construction with beautiful BC fur—to enclose a modest 1,200 square feet.


The cabin provides an escape with a remarkable sense of place created through sophisticated spatial and compositional means.


The cabin situated atop a granite bluff to create an idyllic retreat. Imagine a natural, rustic cabin with all the modern amenities of a modern custom home that fits the lay of the land and the outdoors-oriented lifestyle.


Timber Frame Hybrid endure as ideal expressions of the harmony that can be achieved between mankind and nature. With walls of wood in its almost natural form, they bring us intimately closer to our surroundings.


A new twist on an timber frame design, this cabin has a traditional gabled roof with the modern addition of two other porch roofs on either side of the structure.


*** wood stove, in floor radiant heating",Yes,1,2,Owner,Limited,No,No,No,Month-to-month,3+,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,Yes,Yes,Yes,No,Yes,No,,,House,,,,
1104,1520060642.0,https://www.kijiji.ca/v-apartments-condos/ottawa/downtown-bachelor-apartment-for-rent-available-immediately/1520060642,"341 MacLaren St, Ottawa, ON K2P 2E2, Canada",ontario,45.41532369999999,-75.69493609999999,1475.0,,"Bachelor apartment available immediately


- central location at Bank and MacLaren St

- walking distance to shops, restaurants, and lots of public transportation

- central heating and air conditioning

- balcony faces MacLaren St

- updated bathroom and kitchen with stainless steel appliances

- functional layout with a living area of 370 square feet

- underground parking available ($150 per month, underground)

- amenities include gym and change rooms, party room, theater room, front desk concierge

- well maintained building and respectful neighbors


Rent is $1475 monthly, all inclusive

NOTE: you would take over my lease until December 31, and then continue month to month.


Please email or text Flo at 613-869-2213 only if seriously interested",No,1,Bachelor/Studio,Owner,Yes,Yes,Yes,Yes,1 Year,1,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Outdoors only,Yes,No,Yes,Yes,No,Yes,No,Yes,,,Apartment,,,,
1105,1520057695.0,https://www.kijiji.ca/v-apartments-condos/ottawa/westboro-1br-avail-oct-1st-1895-month-310-selby-unit-1/1520057695,"310 Selby Ave, Ottawa, ON K1Z 6R1, Canada",ontario,45.398593,-75.7564926,1895.0,,Westboro - 1BR- Avail. Oct. 1st - $1895/month-310 Selby unit #1,No,1,1,Professional,No,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,,Basement,,,,
1106,1520056335.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-semi-detached-home-on-connaught-avenue/1520056335,"861 Connaught Ave, Ottawa, ON K2B 5M5, Canada",ontario,45.3614639,-75.78400909999999,3999.0,,"This beautifully designed semi-detached home built by MJ Groupe Perfectus. This prime location on Connaught is directly in front of the Pinecrest Creek Conservation area, which means no rear neighbors and thus increased privacy. The master bedroom has an en-suite bathroom, walk-in closet, and an amazing view of the scenery behind. Enjoy the perks of a newly designed home including stunning hardwood floors on the main and second level, eavesdrought, and pot lights throughout. Enjoy time in the kitchen with an impressive 8-foot island. Your finished walkout basement has also side entrance that increases the number of uses including a possible in-law suite, the basement has a full kitchen, living/dining, great size bedroom and a full bathroom. Its time to cozy up by the fireplace and enjoy your new home. *The pictures are of the model this home might have different colours.


Highlights:


✔ 4 Bedrooms

✔ 3.5 Bathrooms

✔ Laundry, Dishwasher, Fridge, Freeze,

✔ Air Conditioning

✔ Backyard

✔ 3 Parking Spaces

✔ Kitchen


photos on ad are model photos

Available July 15th 2020

Rent - $3999

Contact 613-413-5404 or email if preferred.",Yes,3.5,4,Owner,No,Yes,Yes,Yes,1 Year,3+,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Outdoors only,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
1107,1520051199.0,https://www.kijiji.ca/v-apartments-condos/ottawa/modern-3-storey-2-bed-1-5-bath-townhome-in-kanata-stittsville/1520051199,"Menorca Dr, Ottawa, ON K2S 0M1, Canada",ontario,45.2895522,-75.92157,1850.0,,"Enjoy the extra space of house living without the upkeep required with big houses. Hardwood throughout main floor. Stainless steel appliances. Quartz counter tops. Lots of light.


No backyard.

Lots of storage space.

Indoor garage for 1 car + 2 cars on driveway.

Second floor balcony to bbq and enjoy the weather.

Minutes from the highway, Kanata centrum, restaurants and shopping.

Located Kanata Stittsville.


Screening questions followed by a full application required.

This house is ideal for single young professionals or couples.",No,1.5,2,Owner,Limited,No,No,No,1 Year,3+,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Townhouse,,,,
1108,1520050345.0,https://www.kijiji.ca/v-apartments-condos/ottawa/2-bdrm-condo-for-rent-in-barrhaven/1520050345,", K2G7C6, Ottawa, ON, Canada",ontario,45.2811,-75.70795,1650.0,,"Beautiful, one level 2-bedrooms condo, located in a quiet and green area in Barrhaven.
Available from October-1st, 2020.
Walking distance to school (St. Andrew and Farley Mowat).
The unit is in a middle level that keeps it warm in a winter and not getting hot during summer days, that saves in the cool/heat bills.
Real hardwood floor across entire place helps to keep it clean and cozy.
	Water bill is included.
	Full set of appliances.
	Central A/C.
	1 parking spot is included.
	Snow removal by condo service.
	Spacious balcony
	Gas BBQ.
NO pets! NO smoking!
****** Note **************
Please, provide more details about yourself: how many people will be living in the condo? What term? Income proof and references will be required.
***************************
Questions like ""Is it still available"" won't be answered.",No,1,2,Owner,No,Yes,No,No,Month-to-month,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Condo,,,,
1109,1520049858.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newest-luxury-suites-for-rent-2-bedrooms-ottawa/1520049858,"121 Parkdale Ave, Ottawa, ON K1Y 1E6, Canada",ontario,45.4084156,-75.733527,1880.0,,"Enjoy the freedom of living in enviable luxury, without having to tie up money in down payments and mortgages. The Dale’s stellar location is right in the middle of Hintonburg, adjacent to Wesboro and Wellington West. The neighbourhood is an urban treasure hosting 5-star restaurants, bustling neighbourhood bars, cozy caf&eacute;s, outdoor festivals, vintage clothing shops, pop-in galleries, artisan bakeries and more. An urban gem to discover slowly and inhale deeply.


- Bike score: 99 Biker’s paradise / Daily errands can be accomplished on a bike.

- Transit score: 82 Excellent transit / This score is about to change with two new LRT station within 750m.

- 3.5km from Ottawa Parliament


We are open all summer long, so make an appointment today to take advantage of our summer promotions. Our housing consultants are waiting for you at 121 Parkdale in Ottawa, in a secure environment. Wearing a mask is mandatory.


For more information, call us at (613)-317-2436, come and meet our housing consultants at 121 Parkdale in Ottawa or visit our website https://thedaleliving.com/


Characteristics of the buildings :

- Indoor Parking ($)

- Front desk

- 34 floors

- Heated outdoor pool

- Bistro Coffee

- Camera and intercom system

- 3 Elevators

- Lobby with fire place

- Indoor parking for tenants ($)

- Storage lockers

- A postal box

- A chic and contemporary design

- Spacious lounge

- Fitness centre

- Private yoga room

- Rooftop lounge

- Rooftop terrace

- Magnetic card system


Features of the suite :

- High-end fixtures, faucets, doors and mouldings

- Stainless steel dishwasher, stove and refrigerator

- Washer and dryer

- Ceramic tile

- Quartz countertops

- Panoramic window

- Roller shades for windows

- High quality finish

- Private terrace for some units


*Inner bedroom


*Prices, incentives, availability and specifications are subject to change. Images may not reflect the unit as is. The square footage of the 4 1/2 may vary.",No,1,2,Professional,No,No,Yes,No,1 Year,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
1110,1520049283.0,https://www.kijiji.ca/v-apartments-condos/ottawa/2-bedroom-apartment-for-rent-downtown-parking-included/1520049283,", ottawa k1k4g4 ON, Canada",ontario,45.424982,-75.6521722,1900.0,,"Fully renovated apartment for rent! d2 bedroom apartment for rent downtown heat water included. tenant only pay hydro. Free wifi available. Bus just across street to Rideau centre. shops mall near by, canadian tire store, starbucks. restaurants. great value. Brand new stove/ fridge/ washer/ dryer/dishwasher!! Open concept with stone counter top with bar. perfect for lazy evening meal with your partner/ Don't miss this! 1 parking included.",No,1,2,Owner,Limited,Yes,Yes,No,1 Year,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,,,Apartment,,,,
1111,1520016693.0,https://www.kijiji.ca/v-apartments-condos/ottawa/house-for-rent/1520016693,"5963 Whitehorn Ave, Mississauga, ON L5V 3B5, Canada",ontario,43.59980669999999,-79.7076685,1700.0,,"Basement Apartment For Rent. 3 Bedrooms, 2 Washrooms, 2 Parking Spots. Partial Furnished. Excellent Location. Steps From Britannia, Shopping Plaza, Supermarket, Bank And Other Conveniences. Easy Access To 401 & 403. Spacious & Bright, Laminate And Ceramic Floors. Window In Every Bedroom. Separate Entrance.",Yes,2,3,Owner,Yes,Yes,Yes,Yes,Month-to-month,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,,House,,,,
1112,1520047322.0,https://www.kijiji.ca/v-apartments-condos/ottawa/apartement-2-bedroom-hawkesbury-8-plex/1520047322,"415 Wellesly St, Hawkesbury, ON K6A 2G2, Canada",ontario,45.60537799999999,-74.58740139999999,785.0,,"2 bedroom apartment, 2nd floor available for June 1st, third level available for July 1st, nice view of mountains, 8 plex building, hook-up washer dryer, no medium or big dogs please, small dogs only, balcony front and back, quiet, clean, 785.00 monthly no hydro included, Ontario hydro credit plan available, application and references required, ideal for adult only building, call 613-678-0442 or email jrberthiaume@hotmail.com for more information or visit.",No,1,2,Professional,Limited,Yes,No,No,1 Year,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,,,Apartment,,,,
1113,1520047746.0,https://www.kijiji.ca/v-apartments-condos/ottawa/centretown-3-bdrm-october-1/1520047746,"251 Percy St, Ottawa, ON K1R 6G4, Canada",ontario,45.4070122,-75.69922319999999,1725.0,,"Perfect central location and is close to all amenities (shopping, entertainment, food, UNIVERSITIES) - All FULL SIZE appliances - Laundry facilities in building - Heat and water included - tenants pay hydro. 613-762-5928",No,1,3,Owner,No,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
1114,1520046987.0,https://www.kijiji.ca/v-apartments-condos/ottawa/newest-luxury-suites-for-rent-2-bedrooms-ottawa/1520046987,"121 Parkdale Ave, Ottawa, ON K1Y 1E6, Canada",ontario,45.4084156,-75.733527,2230.0,,"Enjoy the freedom of living in enviable luxury, without having to tie up money in down payments and mortgages. The Dale’s stellar location is right in the middle of Hintonburg, adjacent to Wesboro and Wellington West. The neighbourhood is an urban treasure hosting 5-star restaurants, bustling neighbourhood bars, cozy caf&eacute;s, outdoor festivals, vintage clothing shops, pop-in galleries, artisan bakeries and more. An urban gem to discover slowly and inhale deeply.


- Bike score: 99 Biker’s paradise / Daily errands can be accomplished on a bike.

- Transit score: 82 Excellent transit / This score is about to change with two new LRT station within 750m.

- 3.5km from Ottawa Parliament


We are open all summer long, so make an appointment today to take advantage of our summer promotions. Our housing consultants are waiting for you at 121 Parkdale in Ottawa, in a secure environment. Wearing a mask is mandatory.


For more information, call us at (613)-317-2436, come and meet our housing consultants at 121 Parkdale in Ottawa or visit our website https://thedaleliving.com/


Characteristics of the buildings :

- Indoor Parking ($)

- Front desk

- 34 floors

- Heated outdoor pool

- Bistro Coffee

- Camera and intercom system

- 3 Elevators

- Lobby with fire place

- Indoor parking for tenants ($)

- Storage lockers

- A postal box

- A chic and contemporary design

- Spacious lounge

- Fitness centre

- Private yoga room

- Rooftop lounge

- Rooftop terrace

- Magnetic card system


Features of the suite :

- High-end fixtures, faucets, doors and mouldings

- Stainless steel dishwasher, stove and refrigerator

- Washer and dryer

- Ceramic tile

- Quartz countertops

- Panoramic window

- Roller shades for windows

- High quality finish

- Private terrace for some units


*Prices, incentives, availability and specifications are subject to change. Images may not reflect the unit as is. The square footage of the 4 1/2 may vary.",No,1,2,Professional,No,Yes,Yes,Yes,1 Year,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
1115,1520047050.0,https://www.kijiji.ca/v-apartments-condos/ottawa/rent-2-bedrooms-and-2-bathrooms-almost-new-condominium/1520047050,"Tribeca Private, Ottawa, ON K2J 4G3, Canada",ontario,45.2896013,-75.7275715,2000.0,,"It is just right beside the SNMC Mosque. Bright, Spacious & Pristine is this 2 Bed 2 Bath apartment style living w/ many updates. This home will not disappoint. Nothing to do but unpack and enjoy. Beautiful upgraded porcelain floors greet you as you enter and flow in to the kitchen & dining area. Open concept living w/ beautiful hardwood flooring which continue down the hallway & into the bedrooms. The kitchen w/ upgraded cabinetry to ceiling height, quartz counter top, ice glass tile back splash, undermount sink, faucet & stainless steel appliances. Both baths have upgraded cabinets & quartz counter tops & undermount sinks. The Master Bedroom has a walk-in closet plus a large double door closet - lots of storage. And the master ensuite shower is an upgrade. Also to note is the upgraded baseboards and casing throughout and no ""pop corn ceilings"", upgraded to flat ceiling throughout. So, there you have it! A beautiful home! Come and enjoy!


About 340 TRIBECA, Ottawa, Ontario K2J 6B4


Directions:South on Woodroffe - right onto Longfields and left onto Springbeauty and left onto Tribeca Private",No,2,2,Owner,Limited,No,No,No,1 Year,1,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Condo,,,,
