,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Move-In Date,Size (sqft),Virtual Options,Term Agreement
886,1515556764.0,https://www.kijiji.ca/v-apartments-condos/ottawa/detached-2-bedroom-house-for-rent-in-centretown-2-300-00/1515556764,"23 Raymond St, Ottawa, ON K1R 7A1, Canada",ontario,45.4045857,-75.7055472,2300.0,,"Detached home in Centretown, 20 minutes walking distance to downtown. It boasts a private backyard, deep soaking tub with jets with stand-in shower beside. Each bedroom has a pair of closets and are carpeted. The main floor offers three distinct rooms, a dining room, living room and a kitchen with a breakfast bar. The semi finished basement offers lots of storage, has brand new washer and dryer, hot water tank, and possess a high efficiency central heating system.


Book a viewing today and don't miss out on this chance to live in this wonderful home in Centretown!",No,1,2,Owner,Yes,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,No,Yes,No,No,Yes,No,,,House,,,,
887,1516451440.0,https://www.kijiji.ca/v-apartments-condos/ottawa/students-large-5-bedroom-house/1516451440,"2554 Carling, Ottawa, ON, K2B 7H4",ontario,45.36313089999999,-75.7860917,3200.0,,"<p>Algonquin College students, newly renovated five bedroom house<br /><br />Only steps from the transit way and bike path to get to college. This bright, renovated five bedroom house has three bedrooms on the top levels with beautiful hardwood throughout. Two large bedrooms and a den in the basement have new hardwood laminate. Large kitchen with plenty of storage space. Bathroom is renovated with tile shower, new tiles on the floor and vanity. A large living room has a big picture window with lots of light and space to relax. This great apartment is across the street from Lincoln Fields shopping center with all of the amenities you need. A nice size yard means you can enjoy outdoor space as well.</p><p>There are two parking spots included with the lease.</p><p>Rent is $3200.00<br /><br />Available Now!</p>",No,2,5+,Professional,No,Yes,Yes,Yes,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,,House,,,,
888,1512164267.0,https://www.kijiji.ca/v-apartments-condos/ottawa/saguenay-apartments-1-bedroom-apartment-for-rent/1512164267,"270 Somerset Street West, Ottawa, ON, K2P 0J5",ontario,45.4164795,-75.6931791,1495.0,,"<p>Available August 1 or September 1! </p><p>Ground floor apartment with no balcony. </p><br /><br /><strong>Building Overview</strong><br /><p>Welcome to the Saguenay Apartments! 270 Somerset Street West is located in the heart of Ottawa's Centretown, offering professionals and students bachelors, one and two bedroom apartments. The clean and comfortable mid-rise building includes a rooftop pool for all residents to enjoy in the hot summer months and offers Central Air in each apartment.</p><p>Somerset Street West is becoming an up-and-coming neighbourhood with many new restaurants popping up, and just steps away from just about anything you need. You will find yourself walking distance to public transportation, banks, grocery stores and many office buildings. You are also within walking distance to Ottawa's new LRT Parliament Station. University of Ottawa is within close proximity as well as the Highway 417 and Parliament Hill.</p><p>To book a viewing, call Albert at 613-232-1290. </p><br /><strong>Location Details</strong><br /><p>What's Nearby:</p><ul>	<li>University of Ottawa</li>	<li>Parliament Hill</li>	<li>Many restaurants</li>	<li>Rideau Centre</li>	<li>National Arts Centre</li>	<li>Highway 417</li>	<li>Rideau Canal</li>	<li>Your Independent Grocer</li>	<li>Parliament LRT Station</li></ul><br /><strong>Utilities Included:</strong><br /><ul><li>Heat</li><li>Water</li></ul>",No,1,1,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,,,Apartment,,,,
889,1511481340.0,https://www.kijiji.ca/v-apartments-condos/ottawa/chanteclair-apartments-1-bedroom-apartment-for-rent/1511481340,"290 Nelson St, Ottawa, ON, K1N 7S3",ontario,45.4265181,-75.6815262,1295.0,,"<p>We have other 1 bedroom units ranging from $1295-1395/month for August and September. </p><p>Email rent@saickleyproperties.ca for more details </p><br /><br /><strong>Building Overview</strong><br /><p>Welcome to the Chanteclair Apartments. This building is a 9-storey mid-rise building perfect for students and young professionals. This building is conveniently located in the Sandy Hill area, in a quiet, and pleasant neighbourhood. At 290 Nelson, we offer large and spacious bachelor, one, two and three bedroom apartments.</p><p>At the Chanteclair Apartments, not only are you just steps away to the University of Ottawa, you are within walking distance to the ByWard Market, the Rideau Canal, and the Rideau River. You are also within walking distance to Ottawa's new LRT Rideau or UOttawa Station. You can enjoy the shops and restaurants the Rideau Centre and Ottawa's Downtown has to offer. </p><p>Our listings are available for immediate move-in or September 1. </p><p>Please call Terry at 343-998-9052 to schedule an in-person viewing. </p><br /><strong>Location Details</strong><br /><p>What's Nearby:</p><ul>	<li>University of Ottawa</li>	<li>Rideau River</li>	<li>Rideau Canal</li>	<li>Rideau Centre</li>	<li>Byward Market</li>	<li>City Hall</li>	<li>Uottawa and Rideau LRT Station</li></ul><br /><strong>Utilities Included:</strong><br /><ul><li>Heat</li><li>Water</li></ul>",No,1,1,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
890,1511481346.0,https://www.kijiji.ca/v-apartments-condos/ottawa/holbrook-apartments-3-bedroom-apartment-for-rent/1511481346,"404 Elgin St., Ottawa, ON, K2P 1N3",ontario,45.4144549,-75.6876091,2150.0,,"<p>Welcome to the Holbrook Apartments. This building consists of four heritage buildings all side by side located right on Elgin Street in between McLeod and Gladstone. 390, 404, 408 Elgin Street and 198 Gladstone are all two-storey walk-up heritage homes that offer a total of 34 apartment units. These buildings offer a range from bachelor apartments to 3 Bedroom units.</p><p>The Holbrook Apartments are perfectly located in the heart of the Golden Triangle. Residents can enjoy the lively, yet quiet side of Elgin Street, where you within walking distance to many restaurants, grocery stores, coffee shops, banks and much more! This building is perfect for either professionals or students as Carleton University and the University of Ottawa is within minutes walking or driving distance away.</p><p>See below for more photos of our apartments for rent.</p><p>Please call Brian at 613-240-1572 to schedule an in-person viewing. </p><br /><strong>Location Details</strong><br /><p>What's Nearby:</p><ul>	<li>Loblaw's Grocery Store</li>	<li>Parliament Hill</li>	<li>Canadian Museum of Nature</li>	<li>Highway 417</li>	<li>Rideau Canal</li>	<li>Rideau Centre</li></ul><br /><strong>Utilities Included:</strong><br /><ul><li>Heat</li><li>Water</li></ul>",No,1,3,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
891,1516458079.0,https://www.kijiji.ca/v-apartments-condos/ottawa/townhouse-for-rent-beside-cheo-general-hospital-uottawa-med-schl/1516458079,"Freedom Private, Ottawa, ON K1G 6W3, Canada",ontario,45.3999975,-75.6545276,2600.0,,"Great location for graduates and professionals on Smyth road and Alta Vista drive! Across the street from CHEO, Ottawa General Hospital, University of Ottawa Medical School Roger Guindon Hall, Canadian Forces Health Services Centre, MD and Canadian Blood Services. It is also steps away from trainyards with tons of shopping.


Newly renovated kitchen, bathrooms and freshly painted throughout (New photos to follow). This townhouse has a spacious open concept first floor with stainless steel appliances. There is a powder (2 piece) bathroom on the first floor. The back yard is fully fenced with deck and BBQ. The second floor figures two large bedrooms and the main bathroom. It also includes the master bedroom with its own walk-in closet and 3 piece ensuite bathroom. The basement is fully finished with washer and dryer. The townhouse has central air conditioning and heating, humidifier and air exchanger.


This townhouse is suited on a quiet street with great neighbours. There is a single car garage and two parking space in the front. Ideal tenants would be medical and graduate school professionals, hospital staff. No smoking and no pets are allowed. Security/Credit and reference check will be required. The rent is $2600/month, all utilities are extra.


Please reply/email to this ad with your basic info, and we can set up a time for showing. Thanks",No,2.5,3,Owner,No,No,No,No,1 Year,3+,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Townhouse,,,,
892,1516452818.0,https://www.kijiji.ca/v-apartments-condos/ottawa/tastefully-updated-lower-2-bedroom-unit-located-in-alta-vista/1516452818,"2163 Bingham Street, Ottawa, ON, K1G 2V6",ontario,45.3901579,-75.6243842,1900.0,,"<p><b>2163 Bingham Street | Available September 2020 | Professionally Managed by Sleepwell Property Management.<br /><br /></b>Bright and beautiful duplex located in the highly sought-after Alta Vista. The modern home is close to scenic parks, Mooney's Bay Beach, grocery stores, local shops, restaurants and so many other amenities! Short distance from Huntclub Road and the 417-highway making all travelling needs a breeze! Don't miss the opportunity to call this magnificent rental your home!<br /><br /><b>Unit Features:</b></p><ul><li>2 bed, 1 bath</li><li>Fully renovated kitchen w/island</li><li>Brand new flooring throughout</li><li>Spacious bedrooms w/lots of closet space</li><li>Central Air Conditioning</li><li>En-suite laundry</li><li>Private driveway</li><li>Shared backyard space</li><li>Separated outdoor shed access</li></ul><p><b>All utilities included!</b></p>",No,1,2,Professional,Yes,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Duplex/Triplex,,,,
893,1516457588.0,https://www.kijiji.ca/v-apartments-condos/ottawa/new-edinburgh-10-ivy-crescent/1516457588,"Ivy Crescent, Ottawa, ON K1M 1X8, Canada",ontario,45.44058,-75.67942,1300.0,,"This charming one bedroom apartment, located in the heart of New Edinburgh consists of a living room, kitchen, bathroom, bedroom, living room and roof top patio. Heat is included, tenant pays hydro. Parking is available for $50/month.

Close to Stanley Park and Beechwood, with its pubs, coffee shops, and Metro grocery store. Bus routes # 6, 7, 9 and 19 are also nearby, with ride times to the Rideau Centre 10 mins, and Carleton U approx 30 mins.

Availability is for October 1st. The apartment is currently occupied, but a September 1st move in is possible.

For more information, or for an appointment to view, PLEASE CALL 613-749-1940

We provide a smoke free environment for our tenants, sorry no dogs",No,1,1,Owner,No,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,,,Apartment,,,,
894,1516455476.0,https://www.kijiji.ca/v-apartments-condos/ottawa/brand-new-all-furnished-apartment-for-rent/1516455476,"252 Phillip St, Waterloo, ON N2L, Canada",ontario,43.473261,-80.5372041,800.0,,"One room in a 4 bedroom apartment for rent/sublet for University of Waterloo and Wilfred Laurier University students, 1 bed 1 bathroom, Available for 4 months starting Sept.1.


BRAND NEW Luxury all furnished single unit in a 4-bedroom, 4 bath apartment in Hespeler House for sublet. 4th floor. All rooms south facing. IDEAL for Waterloo or Wilfrid Laurier University students. Price is $800 per room, utilities included, much lower than the original lease price!


AVAILABILITY

4 months, starting September 1, 2020


VIRTUAL TOUR

https://www.rez-one.ca/hespeler-house/#1580326254664-3623


SIZE

234 sf, room 3, unit 405.


ROOM FEATURES

** ALL furnished bedroom: double sized bed, study desk, chair, dresser, closet

** PRIVATE bathroom - EXTRA SAFETY during pandemic

** SPACIOUS living room and kitchen: TV, fridge, freezer, dish washer, oven, microwave, toaster

** ALL utilities included: internet, hydro, water, gas, heat

** BEST view: 4th floor, facing south


BUILDING FACILITIES

** 24 on-site security and support

** Lounge with TV

** Gyms, pool tables

** Gaming rooms

** Study rooms

** Laundry room


COMMUTE (ADDRESS: 252 Phillip St, Waterloo ON N2L 0E1)

** WALK DISTANCE to

plaza 1 min (lots of restaurants!!!)

UW 5 min

WLU 10 min

** BUS STOP right in front of the building: TNT, Walmart, Freshco

** LIGHT RAIL 2-min away: Cmall, downtown


ROOMMATES are 2nd year students at the University of Waterloo. They are friendly, quiet, accommodating and all around nice people.


If interested, please send a message via Kjiji. Thank you.",Yes,1,1,Owner,No,Yes,Yes,Yes,Month-to-month,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,,,Apartment,,,,
895,1516452548.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-condo-for-rent-in-byward-market-ottawa/1516452548,"20 Daly Avenue - Unit 1802, Ottawa, ON, K1N 0C6",ontario,45.4258128,-75.6879282,1750.0,,"1802 - 20 Daly Avenue, Ottawa, ON<br /><br />Propperty Information:<br /><br />This beautiful condo downtown Ottawa is just steps away from the Rideau Centre, ByWard Market, the Canal and so much more!<br /><br />This 1 Bed, 1 Bath unit is 450 square feet. Includes in-suite laundry and east facing balcony.<br /><br />Rent is $1750.00 per month + Hydro<br /><br />Available September 1st 2020!!",No,1,1,Professional,No,Yes,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Condo,,,,
896,1516450654.0,https://www.kijiji.ca/v-apartments-condos/ottawa/gorgeous-3-bedroom-townhome-in-greenboro/1516450654,"13 Scarlet Court, Ottawa, ON, K1T 3R6",ontario,45.3605349,-75.63287679999999,1900.0,,"3 BEDROOM TOWNHOME<br /><br /><br />This 3 bedroom, 2.5 bathroom home is nestled on a quiet cul-de-sac street just off Lorry Greenberg. Steps to bus station, minutes to South Keys shopping centre and main transit way. Walk to parks and library. Great location!<br /><br />The home has three large bedrooms. The master bedroom has an ensuite bathroom with large jacuzzi tub.There is a main bathroom on 2nd floor, and a powder room on the main floor. <br /><br />Ceramic flooring in kitchen, dining room and powder room. The living room and bedrooms are carpeted.<br />The house is heated through a forced-air gas furnace and has a gas fireplace in the living room. Laundry room on main level with a laundry shoot on the 2nd floor.<br /><br />Non-finished basement great for extra storage. Fenced-in backyard.<br /><br />Rent is $1900.00 plus utilties.<br /><br />Available September 1 2020<br />- Please note the pictures attached are not current. They were taken prior to the current tenants -",No,2.5,3,Professional,No,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,Yes,No,No,Yes,No,,,House,,,,
897,1516452250.0,https://www.kijiji.ca/v-apartments-condos/ottawa/wellington-west-1-500-1bdrm-den-sep-1/1516452250,", Ottawa K1Y 2P2 ON, Canada",ontario,45.3997136,-75.74126799999999,1500.0,,"Live in a 1 br beautiful apartment on the second floor of a two-storey house, just steps away from Wellington and Island Park. Walking distance to Metro, Herb and Spice, Tunney’s Pasture, Parkdale market, restaurants and bars, Bridgehead, the Ottawa River, and GCTC.

Besides the great location, the space is colorful and full of character. Hardwood floors, lots of light, storage space in basement. Private front and back entrances.

$1,500/m - Rent includes Hydro, gas, water, one parking spot; shared washer and dryer as a courtesy. Move-in September 1, 2020.

Please wear a mask for viewing & practise social distancing.",No,1,1 + Den,Owner,Limited,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,No,No,Yes,No,No,,,House,,,,
898,1516452244.0,https://www.kijiji.ca/v-apartments-condos/ottawa/beautiful-renovated-basement-unit-in-little-italy/1516452244,", Ottawa K1Y 2J2 ON, Canada",ontario,45.4006142,-75.7153467,1400.0,,"Beautiful basement unit with large windows. It's very large at 900 square feet. Water is included.

The house is an entirely new build, completed in 2020, and features radiant heating via pipes in the floor.


This is a lease takeover.

Monthly rent is $1,400.

Washer and dryer combo unit included within the unit.

No parking spot included.

Working professionals only. Cat or small dog is fine.


The lease is for February 2021, at which point you would switch to paying month-to-month for however long you want. (The landlord cannot kick you out or change the rate.)


The lease was signed via the official Ontario Residential Tenancy Agreement, so you will be granted the full tenant rights granted therein. You simply become the person referred to as ""the tenant"" on the lease.",No,1,1 + Den,Owner,Limited,Yes,No,No,Month-to-month,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,Yes,Yes,No,Yes,No,,,Basement,,,,
899,1516450985.0,https://www.kijiji.ca/v-apartments-condos/ottawa/spacious-3-bedroom-townhouse-for-rent-in-hunt-club-park/1516450985,"K1t4v5, Canada",ontario,0,0,2300.0,,"In a beautiful sought after Hunt Club Park area! Close to everything.

Spacious 3 bedroom, 2 bathroom, finished basement semi detached house. Available for rent beginning of October 2020.

Features include:

Washer, dryer, fridge, oven, dishwasher, central AC, &microwave
2 car driveway
Large backyard with deck
Additional storage space in basement


$2300 per month.

Please Call 613-223-2336 for more info or to schedule a viewing.",No,2.5,3,Owner,Limited,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,Townhouse,,,,
900,1516262623.0,https://www.kijiji.ca/v-apartments-condos/ottawa/all-inclusive-1-bedroom-appartment-in-orleans/1516262623,"K1C, Canada",ontario,45.4270854,-75.5455483,1500.0,,"Students & Professional Welcomed
Short & long term available

All utilities & internet included
Furnished
You have your own entrance

1500$/month
1 month safety deposit required upon Rental agreement signature.

Available as of August 1st",Yes,1,1,Owner,No,Yes,Yes,Yes,Month-to-month,1,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Outdoors only,No,Yes,Yes,Yes,No,Yes,Yes,No,,,Apartment,,,,
901,1516445607.0,https://www.kijiji.ca/v-apartments-condos/ottawa/fully-renovated-all-inclusive-3-bed-duplex-located-in-alta-vista/1516445607,"2163 Bingham Street, Ottawa, ON, K1G 2V6",ontario,45.3901579,-75.6243842,2300.0,,"<p><b>2163 Bingham Street | Available September 2020 | Professionally Managed by Sleepwell Property Management.<br /> <br /> </b>Bright and beautiful duplex located in the highly sought-after Alta Vista. The modern home is close to scenic parks, Mooney's Bay Beach, grocery stores, local shops, restaurants and so many other amenities! Short distance from Huntclub Road and the 417-highway making all travelling needs a breeze! Don't miss the opportunity to call this magnificent rental your home!<br /> <br /> <b>Unit Features:</b></p><ul><li>3 bed, 1 bath</li><li>Fully renovated kitchen w/island and double sink</li><li>Large bright windows</li><li>Brand new flooring</li><li>Spacious bedrooms w/lots of closet space</li><li>Central Air Conditioning</li><li>En-suite laundry</li><li>Private driveway</li><li>Shared backyard space</li><li>Separated outdoor shed access</li></ul><p><b>All utilities included!</b></p>",No,1,3,Professional,Yes,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Duplex/Triplex,,,,
902,1516449483.0,https://www.kijiji.ca/v-apartments-condos/ottawa/basement-apartment-for-rent/1516449483,"1360 Louis Ln, Gloucester, ON K1B 3P3, Canada",ontario,45.4185112,-75.62813129999999,1600.0,,"Basement appartement for rent

Available now

- Walking distance to St-Laurent mall, close to

the OC transpo bus and the OC Train

- open concept kitchen, living and dining

room

- 2 bedrooms

- full bathroom

- appliances included; fridge, stove, micro fan,

washer and dryer

- heated floor

- side entrance

- storage under the stair


Utilities not included:

- heat

- hydro

- water and waste

- cable

- internet


** if interested send a email at: dmme38@gmail.com",No,1,2,Owner,No,No,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,Basement,,,,
903,1516443272.0,https://www.kijiji.ca/v-apartments-condos/ottawa/great-location-two-bedroom-1-apartment-for-rent-in-ottawa/1516443272,"460 Holland Ave., Ottawa, ON, K1Y 0Z5",ontario,45.3903927,-75.7265499,2145.0,,"<p>***Apartment for Rent In Ottawa, Ottawa Center, Close to Ottawa U and Carleton U, Luxurious Two+1 Bedrooms, Free Parking, Free Unlimited High Speed Internet & Wifi, All Appliances Included, Heat & Water Included***<br /><strong></strong></p><br /><strong></strong><p><strong>Welcome to 460 Holland Avenue, Ottawa, ON.</strong></p><p>Looking for the perfect fit apartment? An luxurious, relaxing and enjoyable home with professional management services and support? Look no further, we have THE place for you!</p><p>""Conveniently located between Carleton University and Algonquin College""</p><p><strong>Please CALL @ 613-869-6578, REPLY or TEXT @ 343-961-9073 should you have any questions or want to schedule a viewing.</strong></p><p><strong> Rental Property Information:</strong></p><ul><li><p>Location:460 Holland Avenue, Ottawa, ON.</p></li><li><p>Rental unit type: Apartment</p></li><li><p>Bedrooms: Two Bedroom Apartment + 1</p></li><li><p>Bathrooms: One Full Bathroom</p></li><li><p>Rent Amount: $2145.00</p></li><li><p>Utilities: Hydro & Hot Water ONLY (Water & Heat Included)</p></li></ul><ul><li><p>Expected Utilities: Approximately $80.00/Month Avg. + Rental Tank</p></li><li><p>Heating/Cooling: Central Air - Furnace Heating</p></li><li><p>Appliances: Refrigerator and Stove, Dishwasher, Microwave, Washer and Dryer provided and maintained on your behalf.</p></li><li><p>Parking: Includes 2 parking spots</p></li><li>Services Included:</li></ul><ol><li>Snow Removal of Driveway/Parking</li><li>Yard Maintenance Included</li><li>Free Unlimited High Speed Internet (WIFI)</li></ol><ul><li><p>Smoking: None Smoking Property</p></li><li><p><strong>Available: October 1st 2020</strong></p></li></ul><p><strong>Please CALL @ 613-869-6578, REPLY or TEXT @ 343-961-9073 should you have any questions or want to schedule a viewing.</strong><br /><br />We look forward to hearing from you!<br />Sincerely,</p><p>Your Rental Agent</p><p>www.LarocquePM.com</p><p><strong> HIGHLIGHTS:</strong></p><p> Spacious and Bright Living Areas </p><p> 10 minutes to Algonquin College & Carleton University</p><p> Easy Access to Highway and Direct Bus Route to Baseline Station and Downtown Ottawa</p><p>Renovated Bathroom & Kitchen </p><p> All Appliances Provided and Maintained on Tenant's Behalf</p><p>Free Parking, Free Wifi   Near Parks and Large Green Spaces</p><p> Professional Management & Tenant Support (24/7 Emergency Contact)</p>",No,1,2,Professional,Yes,No,Yes,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
904,1516448724.0,https://www.kijiji.ca/v-apartments-condos/ottawa/glebe-one-bedroom-plus-office/1516448724,"117 Strathcona Ave, Ottawa, ON K1S 1X5, Canada",ontario,45.4088654,-75.6875921,1695.0,,"Attic apartment, top floor of a three storey Victorian house. One of the best locations in Ottawa , walking distance to all amenities , groceries stores, public transit, bank street, Elgin street, Canal, designated bike lane, YMCA, banks, Landsdowne park, parks, easy access to Ottawa U and Carleton U. Hardwood floors, fireplace, cozy, skylight in the kitchen, high end stove and fridge, quiet building with excellent tenants. Showing will be on Saturday, August 8, at 8.00 pm till 8.30 pm , unit 4, 117 Strathcona Avenue.",No,1,1 + Den,Owner,Limited,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
905,1509333231.0,https://www.kijiji.ca/v-apartments-condos/ottawa/rent-dropped-1-bedroom-for-september/1509333231,"2201, Riverside Drive, Ottawa, ON, K1H 8K9",ontario,45.38841,-75.6745825,1149.0,,"<p>Hello Potential Tenant(s) :),<br /><br />Great location. This one bedroom apartment is for you. Available for September 1st at the price of $1149.00- includes WATER & HEAT -<br />Hydro electricity extra. New member of CFMHP - Crime Free Multi Housing Program through the Ottawa Police.</p><p>Riverbank Apartments is a great place to call home. Riverbank is located on the door step of Billing Bridge Mall, many beatiful & authentic restaurants on Bank street, grocery stores, the glebe and many more.</p><p>Please REPLY to this AD, we will get back to you with the application if you are interested in.</p><p><b>Building features</b>:</p><p>24 Hour laundry room</p><p>Indoor pool</p><p>Men/Women Sauna</p><p>Indoor $85.00/Outdoor $70.00 parking</p><p>Overnight Security</p><p>24 Hour emergency On Call Super</p><p>Convenience Store on-site</p><p></p><p>Riverbank Apartment-Proudly managed by Paramount Properties</p><p></p><p>For more information, please call 613-731-6865</p>",No,1,1,Professional,Yes,Yes,Yes,No,1 Year,1,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
906,1510827296.0,https://www.kijiji.ca/v-apartments-condos/ottawa/carleton-student-house-for-rent-aug-or-sep-just-off-sunnyside/1510827296,"Aylmer Ave, Ottawa, ON K1S, Canada",ontario,45.3935156,-75.6892994,2250.0,,"Charming 3 bedroom apartment in a triplex located on Aylmer Avenue, just one block from Sunnyside. 3 bedrooms over 2 floors, huge living room/common area. Comes with fridge, stove, washer, dryer dishwasher, microwave a BBQ on the rear patio. Private rear patio. Parking for 1. just a short 10 minute walk to campus. $2250 all inclusive except for internet. Available anytime before Sept 1st. Can have in August at a reduced rate. Act fast as this won't last long. If the ad is still up, the place is available. Call, text or email for immediate response and to book your showing.",No,1,3,Owner,Limited,Yes,Yes,Yes,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,Yes,No,Yes,Yes,Yes,No,No,,,Duplex/Triplex,,,,
907,1516446770.0,https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-apartment-october-1st-all-inclusive/1516446770,", Ottawa K2C3J8 ON, Canada",ontario,45.3702964,-75.70262509999999,,,"OUR RENTAL OFFICE IS AVAILABLE FOR INQUIRIES VIA E-MAIL, PHONE, AND WALK-INS AT THIS TIME.


Open SATURDAY, OCTOBER 8, 2020 from 9:00 AM - 12:00 PM for walk-in inquiries.


1 Bedroom Units Available October 1st

Price Range: $1199 - $1229

All-Inclusive!

Smaller and Larger 1 Bedrooms


Prince of Wales Complex offers an extraordinary standard of living where tenants enjoy a safe, clean, and inviting environment!!


We are located just feet away from Hog's Bag Falls and Mooney's Bay, a local grocery store, pharmacy, bank, and a 15-20 minute walk from Carleton University!


We Offer:

- Freshly painted, cleaned, and well-maintained apartments

- Hardwood and Carpeted Units

- Fridge & Stove

- Units wired for high speed internet & digital cable

- Big, bright windows

- Laundry Rooms in each building on Smart Card system

- Complimentary storage lockers available on request/availability

- Outdoor Pool

-Indoor Rooftop Pool in Each Building

- Amenity/Party rooms available for use

- Part of the Crime-Free Multi Housing Program with overnight security response team

- Pet Friendly


If you are interested please reach us at either:

pow3@paramountapts.com

613-224-6059


We will send you floor plans and images of units of interest!


Note: At this time we are not hosting in person viewings, and we thank you for your understanding during these times.",No,1,1,Owner,Yes,Yes,Yes,Yes,1 Year,0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
